trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
25209792,19:40:25,19:40:49,M34,6,,,,
25209792,19:41:54,19:42:18,M35,7,,,,
25209792,19:43:38,19:44:03,M36,8,,,,
25209792,19:45:35,19:45:59,M47,9,,,,
25209792,19:47:43,19:48:07,M48,10,,,,
25209792,19:50:07,19:50:47,M49,11,,,,
25209794,20:30:00,20:30:00,M08,0,,,,
25209794,20:31:27,20:31:52,M17,1,,,,
25209794,20:33:27,20:33:52,M23,2,,,,
25209794,20:35:16,20:35:41,M31,3,,,,
25209794,20:37:07,20:37:31,M32,4,,,,
25209794,20:38:54,20:39:18,M33,5,,,,
25209794,20:40:25,20:40:49,M34,6,,,,
25209794,20:41:54,20:42:18,M35,7,,,,
25209794,20:43:38,20:44:03,M36,8,,,,
25209794,20:45:35,20:45:59,M47,9,,,,
25209794,20:47:43,20:48:07,M48,10,,,,
25209794,20:50:07,20:50:47,M49,11,,,,
25209796,22:30:00,22:30:00,M08,0,,,,
25209796,22:31:27,22:31:52,M17,1,,,,
25209796,22:33:27,22:33:52,M23,2,,,,
25209796,22:35:16,22:35:41,M31,3,,,,
25209796,22:37:07,22:37:31,M32,4,,,,
25209796,22:38:54,22:39:18,M33,5,,,,
25209796,22:40:25,22:40:49,M34,6,,,,
25209796,22:41:54,22:42:18,M35,7,,,,
25209796,22:43:38,22:44:03,M36,8,,,,
25209796,22:45:35,22:45:59,M47,9,,,,
25209796,22:47:43,22:48:07,M48,10,,,,
25209796,22:50:07,22:50:47,M49,11,,,,
25209798,06:30:00,06:30:00,M08,0,,,,
25209798,06:31:27,06:31:52,M17,1,,,,
25209798,06:33:27,06:33:52,M23,2,,,,
25209798,06:35:16,06:35:41,M31,3,,,,
25209798,06:37:07,06:37:31,M32,4,,,,
25209798,06:38:54,06:39:18,M33,5,,,,
25209798,06:40:25,06:40:49,M34,6,,,,
25209798,06:41:54,06:42:18,M35,7,,,,
25209798,06:43:38,06:44:03,M36,8,,,,
25209798,06:45:35,06:45:59,M47,9,,,,
25209798,06:47:43,06:48:07,M48,10,,,,
25209798,06:50:07,06:50:47,M49,11,,,,
25209800,12:00:00,12:00:00,M08,0,,,,
25209800,12:01:27,12:01:52,M17,1,,,,
25209800,12:03:27,12:03:52,M23,2,,,,
25209800,12:05:16,12:05:41,M31,3,,,,
25209800,12:07:07,12:07:31,M32,4,,,,
25209800,12:08:54,12:09:18,M33,5,,,,
25209800,12:10:25,12:10:49,M34,6,,,,
25209800,12:11:54,12:12:18,M35,7,,,,
25209800,12:13:38,12:14:03,M36,8,,,,
25209800,12:15:35,12:15:59,M47,9,,,,
25209800,12:17:43,12:18:07,M48,10,,,,
25209800,12:20:07,12:20:47,M49,11,,,,
25209802,20:30:00,20:30:00,M08,0,,,,
25209802,20:31:27,20:31:52,M17,1,,,,
25209802,20:33:27,20:33:52,M23,2,,,,
25209802,20:35:16,20:35:41,M31,3,,,,
25209802,20:37:07,20:37:31,M32,4,,,,
25209802,20:38:54,20:39:18,M33,5,,,,
25209802,20:40:25,20:40:49,M34,6,,,,
25209802,20:41:54,20:42:18,M35,7,,,,
25209802,20:43:38,20:44:03,M36,8,,,,
25209802,20:45:35,20:45:59,M47,9,,,,
25209802,20:47:43,20:48:07,M48,10,,,,
25209802,20:50:07,20:50:47,M49,11,,,,
25209804,22:15:00,22:15:00,M08,0,,,,
25209804,22:16:27,22:16:52,M17,1,,,,
25209804,22:18:27,22:18:52,M23,2,,,,
25209804,22:20:16,22:20:41,M31,3,,,,
25209804,22:22:07,22:22:31,M32,4,,,,
25209804,22:23:54,22:24:18,M33,5,,,,
25209804,22:25:25,22:25:49,M34,6,,,,
25209804,22:26:54,22:27:18,M35,7,,,,
25209804,22:28:38,22:29:03,M36,8,,,,
25209804,22:30:35,22:30:59,M47,9,,,,
25209804,22:32:43,22:33:07,M48,10,,,,
25209804,22:35:07,22:35:47,M49,11,,,,
25209806,06:30:00,06:30:00,M08,0,,,,
25209806,06:31:27,06:31:52,M17,1,,,,
25209806,06:33:27,06:33:52,M23,2,,,,
25209806,06:35:16,06:35:41,M31,3,,,,
25209806,06:37:07,06:37:31,M32,4,,,,
25209806,06:38:54,06:39:18,M33,5,,,,
25209806,06:40:25,06:40:49,M34,6,,,,
25209806,06:41:54,06:42:18,M35,7,,,,
25209806,06:43:38,06:44:03,M36,8,,,,
25209806,06:45:35,06:45:59,M47,9,,,,
25209806,06:47:43,06:48:07,M48,10,,,,
25209806,06:50:07,06:50:47,M49,11,,,,
25209808,12:00:00,12:00:00,M08,0,,,,
25209808,12:01:27,12:01:52,M17,1,,,,
25209808,12:03:27,12:03:52,M23,2,,,,
25209808,12:05:16,12:05:41,M31,3,,,,
25209808,12:07:07,12:07:31,M32,4,,,,
25209808,12:08:54,12:09:18,M33,5,,,,
25209808,12:10:25,12:10:49,M34,6,,,,
25209808,12:11:54,12:12:18,M35,7,,,,
25209808,12:13:38,12:14:03,M36,8,,,,
25209808,12:15:35,12:15:59,M47,9,,,,
25209808,12:17:43,12:18:07,M48,10,,,,
25209808,12:20:07,12:20:47,M49,11,,,,
25209810,20:30:00,20:30:00,M08,0,,,,
25209810,20:31:27,20:31:52,M17,1,,,,
25209810,20:33:27,20:33:52,M23,2,,,,
25209810,20:35:16,20:35:41,M31,3,,,,
25209810,20:37:07,20:37:31,M32,4,,,,
25209810,20:38:54,20:39:18,M33,5,,,,
25209810,20:40:25,20:40:49,M34,6,,,,
25209810,20:41:54,20:42:18,M35,7,,,,
25209810,20:43:38,20:44:03,M36,8,,,,
25209810,20:45:35,20:45:59,M47,9,,,,
25209810,20:47:43,20:48:07,M48,10,,,,
25209810,20:50:07,20:50:47,M49,11,,,,
25209812,22:15:00,22:15:00,M08,0,,,,
25209812,22:16:27,22:16:52,M17,1,,,,
25209812,22:18:27,22:18:52,M23,2,,,,
25209812,22:20:16,22:20:41,M31,3,,,,
25209812,22:22:07,22:22:31,M32,4,,,,
25209812,22:23:54,22:24:18,M33,5,,,,
25209812,22:25:25,22:25:49,M34,6,,,,
25209812,22:26:54,22:27:18,M35,7,,,,
25209812,22:28:38,22:29:03,M36,8,,,,
25209812,22:30:35,22:30:59,M47,9,,,,
25209812,22:32:43,22:33:07,M48,10,,,,
25209812,22:35:07,22:35:47,M49,11,,,,
25209797,22:30:00,22:30:00,M49,0,,,,
25209797,22:32:01,22:32:26,M48,1,,,,
25209797,22:34:12,22:34:36,M47,2,,,,
25209797,22:36:09,22:36:34,M36,3,,,,
25209797,22:37:56,22:38:21,M35,4,,,,
25209797,22:39:26,22:39:52,M34,5,,,,
25209797,22:40:58,22:41:23,M33,6,,,,
25209797,22:42:43,22:43:08,M32,7,,,,
25209797,22:44:35,22:45:00,M31,8,,,,
25209797,22:46:24,22:46:49,M23,9,,,,
25209797,22:48:25,22:48:50,M17,10,,,,
25209797,22:50:02,22:50:02,M08,11,,,,
25209795,20:30:00,20:30:00,M49,0,,,,
25209795,20:32:01,20:32:26,M48,1,,,,
25209795,20:34:12,20:34:36,M47,2,,,,
25209795,20:36:09,20:36:34,M36,3,,,,
25209795,20:37:56,20:38:21,M35,4,,,,
25209795,20:39:26,20:39:52,M34,5,,,,
25209795,20:40:58,20:41:23,M33,6,,,,
25209795,20:42:43,20:43:08,M32,7,,,,
25209795,20:44:35,20:45:00,M31,8,,,,
25209795,20:46:24,20:46:49,M23,9,,,,
25209795,20:48:25,20:48:50,M17,10,,,,
25209795,20:50:02,20:50:02,M08,11,,,,
25209793,19:30:00,19:30:00,M49,0,,,,
25209793,19:32:01,19:32:26,M48,1,,,,
25209793,19:34:12,19:34:36,M47,2,,,,
25209793,19:36:09,19:36:34,M36,3,,,,
25209793,19:37:56,19:38:21,M35,4,,,,
25209793,19:39:26,19:39:52,M34,5,,,,
25209793,19:40:58,19:41:23,M33,6,,,,
25209793,19:42:43,19:43:08,M32,7,,,,
25209793,19:44:35,19:45:00,M31,8,,,,
25209793,19:46:24,19:46:49,M23,9,,,,
25209793,19:48:25,19:48:50,M17,10,,,,
25209793,19:50:02,19:50:02,M08,11,,,,
25209791,16:30:00,16:30:00,M49,0,,,,
25209791,16:32:01,16:32:26,M48,1,,,,
25209791,16:34:12,16:34:36,M47,2,,,,
25209791,16:36:09,16:36:34,M36,3,,,,
25209791,16:37:56,16:38:21,M35,4,,,,
25209791,16:39:26,16:39:52,M34,5,,,,
25209791,16:40:58,16:41:23,M33,6,,,,
25209791,16:42:43,16:43:08,M32,7,,,,
25209791,16:44:35,16:45:00,M31,8,,,,
25209791,16:46:24,16:46:49,M23,9,,,,
25209791,16:48:25,16:48:50,M17,10,,,,
25209791,16:50:02,16:50:02,M08,11,,,,
25209789,09:45:00,09:45:00,M49,0,,,,
25209789,09:47:01,09:47:26,M48,1,,,,
25209789,09:49:12,09:49:36,M47,2,,,,
25209789,09:51:09,09:51:34,M36,3,,,,
25209789,09:52:56,09:53:21,M35,4,,,,
25209789,09:54:26,09:54:52,M34,5,,,,
25209789,09:55:58,09:56:23,M33,6,,,,
25209789,09:57:43,09:58:08,M32,7,,,,
25209789,09:59:35,10:00:00,M31,8,,,,
25209789,10:01:24,10:01:49,M23,9,,,,
25209789,10:03:25,10:03:50,M17,10,,,,
25209789,10:05:02,10:05:02,M08,11,,,,
25209787,07:15:00,07:15:00,M49,0,,,,
25209787,07:17:01,07:17:26,M48,1,,,,
25209787,07:19:12,07:19:36,M47,2,,,,
25209787,07:21:09,07:21:34,M36,3,,,,
25209787,07:22:56,07:23:21,M35,4,,,,
25209787,07:24:26,07:24:52,M34,5,,,,
25209787,07:25:58,07:26:23,M33,6,,,,
25209787,07:27:43,07:28:08,M32,7,,,,
25209787,07:29:35,07:30:00,M31,8,,,,
25209787,07:31:24,07:31:49,M23,9,,,,
25209787,07:33:25,07:33:50,M17,10,,,,
25209787,07:35:02,07:35:02,M08,11,,,,
25209785,06:30:00,06:30:00,M49,0,,,,
25209785,06:32:01,06:32:26,M48,1,,,,
25209785,06:34:12,06:34:36,M47,2,,,,
25209785,06:36:09,06:36:34,M36,3,,,,
25209785,06:37:56,06:38:21,M35,4,,,,
25209785,06:39:26,06:39:52,M34,5,,,,
25209785,06:40:58,06:41:23,M33,6,,,,
25209785,06:42:43,06:43:08,M32,7,,,,
25209785,06:44:35,06:45:00,M31,8,,,,
25209785,06:46:24,06:46:49,M23,9,,,,
25209785,06:48:25,06:48:50,M17,10,,,,
25209785,06:50:02,06:50:02,M08,11,,,,
25209801,12:00:00,12:00:00,M49,0,,,,
25209801,12:02:01,12:02:26,M48,1,,,,
25209801,12:04:12,12:04:36,M47,2,,,,
25209801,12:06:09,12:06:34,M36,3,,,,
25209801,12:07:56,12:08:21,M35,4,,,,
25209801,12:09:26,12:09:52,M34,5,,,,
25209801,12:10:58,12:11:23,M33,6,,,,
25209801,12:12:43,12:13:08,M32,7,,,,
25209801,12:14:35,12:15:00,M31,8,,,,
25209801,12:16:24,12:16:49,M23,9,,,,
25209801,12:18:25,12:18:50,M17,10,,,,
25209801,12:20:02,12:20:02,M08,11,,,,
25209799,06:30:00,06:30:00,M49,0,,,,
25209799,06:32:01,06:32:26,M48,1,,,,
25209799,06:34:12,06:34:36,M47,2,,,,
25209799,06:36:09,06:36:34,M36,3,,,,
25209799,06:37:56,06:38:21,M35,4,,,,
25209799,06:39:26,06:39:52,M34,5,,,,
25209799,06:40:58,06:41:23,M33,6,,,,
25209799,06:42:43,06:43:08,M32,7,,,,
25209799,06:44:35,06:45:00,M31,8,,,,
25209799,06:46:24,06:46:49,M23,9,,,,
25209799,06:48:25,06:48:50,M17,10,,,,
25209799,06:50:02,06:50:02,M08,11,,,,
25209805,22:15:00,22:15:00,M49,0,,,,
25209805,22:17:01,22:17:26,M48,1,,,,
25209805,22:19:12,22:19:36,M47,2,,,,
25209805,22:21:09,22:21:34,M36,3,,,,
25209805,22:22:56,22:23:21,M35,4,,,,
25209805,22:24:26,22:24:52,M34,5,,,,
25209805,22:25:58,22:26:23,M33,6,,,,
25209805,22:27:43,22:28:08,M32,7,,,,
25209805,22:29:35,22:30:00,M31,8,,,,
25209805,22:31:24,22:31:49,M23,9,,,,
25209805,22:33:25,22:33:50,M17,10,,,,
25209805,22:35:02,22:35:02,M08,11,,,,
25209803,20:30:00,20:30:00,M49,0,,,,
25209803,20:32:01,20:32:26,M48,1,,,,
25209803,20:34:12,20:34:36,M47,2,,,,
25209803,20:36:09,20:36:34,M36,3,,,,
25209803,20:37:56,20:38:21,M35,4,,,,
25209803,20:39:26,20:39:52,M34,5,,,,
25209803,20:40:58,20:41:23,M33,6,,,,
25209803,20:42:43,20:43:08,M32,7,,,,
25209803,20:44:35,20:45:00,M31,8,,,,
25209803,20:46:24,20:46:49,M23,9,,,,
25209803,20:48:25,20:48:50,M17,10,,,,
25209803,20:50:02,20:50:02,M08,11,,,,
25209809,12:00:00,12:00:00,M49,0,,,,
25209809,12:02:01,12:02:26,M48,1,,,,
25209809,12:04:12,12:04:36,M47,2,,,,
25209809,12:06:09,12:06:34,M36,3,,,,
25209809,12:07:56,12:08:21,M35,4,,,,
25209809,12:09:26,12:09:52,M34,5,,,,
25209809,12:10:58,12:11:23,M33,6,,,,
25209809,12:12:43,12:13:08,M32,7,,,,
25209809,12:14:35,12:15:00,M31,8,,,,
25209809,12:16:24,12:16:49,M23,9,,,,
25209809,12:18:25,12:18:50,M17,10,,,,
25209809,12:20:02,12:20:02,M08,11,,,,
25209807,06:30:00,06:30:00,M49,0,,,,
25209807,06:32:01,06:32:26,M48,1,,,,
25209807,06:34:12,06:34:36,M47,2,,,,
25209807,06:36:09,06:36:34,M36,3,,,,
25209807,06:37:56,06:38:21,M35,4,,,,
25209807,06:39:26,06:39:52,M34,5,,,,
25209807,06:40:58,06:41:23,M33,6,,,,
25209807,06:42:43,06:43:08,M32,7,,,,
25209807,06:44:35,06:45:00,M31,8,,,,
25209807,06:46:24,06:46:49,M23,9,,,,
25209807,06:48:25,06:48:50,M17,10,,,,
25209807,06:50:02,06:50:02,M08,11,,,,
25209813,22:15:00,22:15:00,M49,0,,,,
25209813,22:17:01,22:17:26,M48,1,,,,
25209813,22:19:12,22:19:36,M47,2,,,,
25209813,22:21:09,22:21:34,M36,3,,,,
25209813,22:22:56,22:23:21,M35,4,,,,
25209813,22:24:26,22:24:52,M34,5,,,,
25209813,22:25:58,22:26:23,M33,6,,,,
25209813,22:27:43,22:28:08,M32,7,,,,
25209813,22:29:35,22:30:00,M31,8,,,,
25209813,22:31:24,22:31:49,M23,9,,,,
25209813,22:33:25,22:33:50,M17,10,,,,
25209813,22:35:02,22:35:02,M08,11,,,,
25209811,20:30:00,20:30:00,M49,0,,,,
25209811,20:32:01,20:32:26,M48,1,,,,
25209811,20:34:12,20:34:36,M47,2,,,,
25209811,20:36:09,20:36:34,M36,3,,,,
25209811,20:37:56,20:38:21,M35,4,,,,
25209811,20:39:26,20:39:52,M34,5,,,,
25209811,20:40:58,20:41:23,M33,6,,,,
25209811,20:42:43,20:43:08,M32,7,,,,
25209811,20:44:35,20:45:00,M31,8,,,,
25209811,20:46:24,20:46:49,M23,9,,,,
25209811,20:48:25,20:48:50,M17,10,,,,
25209811,20:50:02,20:50:02,M08,11,,,,
23473052,10:00:00,10:00:00,M19,0,,,,
23473052,10:01:08,10:01:36,M10,1,,,,
23473052,10:02:42,10:03:04,M18,2,,,,
23473052,10:03:58,10:04:26,M17,3,,,,
23473052,10:05:32,10:05:58,M16,4,,,,
23473052,10:07:07,10:07:34,M15,5,,,,
23473052,10:09:31,10:09:56,M14,6,,,,
23473052,10:11:56,10:12:37,M13,7,,,,
23473053,10:15:44,10:15:44,M13,0,,,,
23473053,10:17:43,10:18:08,M14,1,,,,
23473053,10:20:05,10:20:31,M15,2,,,,
23473053,10:21:41,10:22:06,M16,3,,,,
23473053,10:23:13,10:23:42,M17,4,,,,
23473053,10:24:38,10:25:03,M18,5,,,,
23473053,10:26:09,10:26:35,M10,6,,,,
23473053,10:27:43,10:28:23,M19,7,,,,
23473054,06:30:00,06:30:00,M37,0,,,,
23473054,06:31:13,06:31:38,M13,1,,,,
23473054,06:34:17,06:34:40,M20,2,,,,
23473054,06:35:44,06:36:06,M21,3,,,,
23473054,06:37:43,06:38:05,M22,4,,,,
23473054,06:39:10,06:39:43,M23,5,,,,
23473054,06:41:31,06:41:55,M25,6,,,,
23473054,06:42:38,06:43:00,M26,7,,,,
23473054,06:44:00,06:44:22,M27,8,,,,
23473054,06:45:16,06:45:40,M28,9,,,,
23473054,06:46:30,06:46:59,M29,10,,,,
23473054,06:48:27,06:49:07,M30,11,,,,
23473056,07:15:00,07:15:00,M37,0,,,,
23473056,07:16:13,07:16:38,M13,1,,,,
23473056,07:19:17,07:19:40,M20,2,,,,
23473056,07:20:44,07:21:06,M21,3,,,,
23473056,07:22:43,07:23:05,M22,4,,,,
23473056,07:24:10,07:24:43,M23,5,,,,
23473056,07:26:31,07:26:55,M25,6,,,,
23473056,07:27:38,07:28:00,M26,7,,,,
23473056,07:29:00,07:29:22,M27,8,,,,
23473056,07:30:16,07:30:40,M28,9,,,,
23473056,07:31:30,07:31:59,M29,10,,,,
23473056,07:33:27,07:34:07,M30,11,,,,
23473058,10:00:00,10:00:00,M37,0,,,,
23473058,10:01:13,10:01:38,M13,1,,,,
23473058,10:04:17,10:04:40,M20,2,,,,
23473058,10:05:44,10:06:06,M21,3,,,,
23473058,10:07:43,10:08:05,M22,4,,,,
23473058,10:09:10,10:09:43,M23,5,,,,
23473058,10:11:31,10:11:55,M25,6,,,,
23473058,10:12:38,10:13:00,M26,7,,,,
23473058,10:14:00,10:14:22,M27,8,,,,
23473058,10:15:16,10:15:40,M28,9,,,,
23473058,10:16:30,10:16:59,M29,10,,,,
23473058,10:18:27,10:19:07,M30,11,,,,
23473060,16:15:00,16:15:00,M37,0,,,,
23473060,16:16:13,16:16:38,M13,1,,,,
23473060,16:19:17,16:19:40,M20,2,,,,
23473060,16:20:44,16:21:06,M21,3,,,,
23473060,16:22:43,16:23:05,M22,4,,,,
23473060,16:24:10,16:24:43,M23,5,,,,
23473060,16:26:31,16:26:55,M25,6,,,,
23473060,16:27:38,16:28:00,M26,7,,,,
23473060,16:29:00,16:29:22,M27,8,,,,
23473060,16:30:16,16:30:40,M28,9,,,,
23473060,16:31:30,16:31:59,M29,10,,,,
23473060,16:33:27,16:34:07,M30,11,,,,
23473062,20:30:00,20:30:00,M37,0,,,,
23473062,20:31:13,20:31:38,M13,1,,,,
23473062,20:34:17,20:34:40,M20,2,,,,
23473062,20:35:44,20:36:06,M21,3,,,,
23473062,20:37:43,20:38:05,M22,4,,,,
23473062,20:39:10,20:39:43,M23,5,,,,
23473062,20:41:31,20:41:55,M25,6,,,,
23473062,20:42:38,20:43:00,M26,7,,,,
23473062,20:44:00,20:44:22,M27,8,,,,
23473062,20:45:16,20:45:40,M28,9,,,,
23473062,20:46:30,20:46:59,M29,10,,,,
23473062,20:48:27,20:49:07,M30,11,,,,
23473064,21:00:00,21:00:00,M37,0,,,,
23473064,21:01:13,21:01:38,M13,1,,,,
23473064,21:04:17,21:04:40,M20,2,,,,
23473064,21:05:44,21:06:06,M21,3,,,,
23473064,21:07:43,21:08:05,M22,4,,,,
23473064,21:09:10,21:09:43,M23,5,,,,
23473064,21:11:31,21:11:55,M25,6,,,,
23473064,21:12:38,21:13:00,M26,7,,,,
23473064,21:14:00,21:14:22,M27,8,,,,
23473064,21:15:16,21:15:40,M28,9,,,,
23473064,21:16:30,21:16:59,M29,10,,,,
23473064,21:18:27,21:19:07,M30,11,,,,
23473066,22:15:00,22:15:00,M37,0,,,,
23473066,22:16:13,22:16:38,M13,1,,,,
23473066,22:19:17,22:19:40,M20,2,,,,
23473066,22:20:44,22:21:06,M21,3,,,,
23473066,22:22:43,22:23:05,M22,4,,,,
23473066,22:24:10,22:24:43,M23,5,,,,
23473066,22:26:31,22:26:55,M25,6,,,,
23473066,22:27:38,22:28:00,M26,7,,,,
23473066,22:29:00,22:29:22,M27,8,,,,
23473066,22:30:16,22:30:40,M28,9,,,,
23473066,22:31:30,22:31:59,M29,10,,,,
23473066,22:33:27,22:34:07,M30,11,,,,
23473068,06:30:00,06:30:00,M37,0,,,,
23473068,06:31:13,06:31:38,M13,1,,,,
23473068,06:34:17,06:34:40,M20,2,,,,
23473068,06:35:44,06:36:06,M21,3,,,,
23473068,06:37:43,06:38:05,M22,4,,,,
23473068,06:39:10,06:39:43,M23,5,,,,
23473068,06:41:31,06:41:55,M25,6,,,,
23473068,06:42:38,06:43:00,M26,7,,,,
23473068,06:44:00,06:44:22,M27,8,,,,
23473068,06:45:16,06:45:40,M28,9,,,,
23473068,06:46:30,06:46:59,M29,10,,,,
23473068,06:48:27,06:49:07,M30,11,,,,
23473070,12:00:00,12:00:00,M37,0,,,,
23473070,12:01:13,12:01:38,M13,1,,,,
23473070,12:04:17,12:04:40,M20,2,,,,
23473070,12:05:44,12:06:06,M21,3,,,,
23473070,12:07:43,12:08:05,M22,4,,,,
23473070,12:09:10,12:09:43,M23,5,,,,
23473070,12:11:31,12:11:55,M25,6,,,,
23473070,12:12:38,12:13:00,M26,7,,,,
23473070,12:14:00,12:14:22,M27,8,,,,
23473070,12:15:16,12:15:40,M28,9,,,,
23473070,12:16:30,12:16:59,M29,10,,,,
23473070,12:18:27,12:19:07,M30,11,,,,
23473072,20:30:00,20:30:00,M37,0,,,,
23473072,20:31:13,20:31:38,M13,1,,,,
23473072,20:34:17,20:34:40,M20,2,,,,
23473072,20:35:44,20:36:06,M21,3,,,,
23473072,20:37:43,20:38:05,M22,4,,,,
23473072,20:39:10,20:39:43,M23,5,,,,
23473072,20:41:31,20:41:55,M25,6,,,,
23473072,20:42:38,20:43:00,M26,7,,,,
23473072,20:44:00,20:44:22,M27,8,,,,
23473072,20:45:16,20:45:40,M28,9,,,,
23473072,20:46:30,20:46:59,M29,10,,,,
23473072,20:48:27,20:49:07,M30,11,,,,
23473074,21:30:00,21:30:00,M37,0,,,,
23473074,21:31:13,21:31:38,M13,1,,,,
23473074,21:34:17,21:34:40,M20,2,,,,
23473074,21:35:44,21:36:06,M21,3,,,,
23473074,21:37:43,21:38:05,M22,4,,,,
23473074,21:39:10,21:39:43,M23,5,,,,
23473074,21:41:31,21:41:55,M25,6,,,,
23473074,21:42:38,21:43:00,M26,7,,,,
23473074,21:44:00,21:44:22,M27,8,,,,
23473074,21:45:16,21:45:40,M28,9,,,,
23473074,21:46:30,21:46:59,M29,10,,,,
23473074,21:48:27,21:49:07,M30,11,,,,
23473076,22:30:00,22:30:00,M37,0,,,,
23473076,22:31:13,22:31:38,M13,1,,,,
23473076,22:34:17,22:34:40,M20,2,,,,
23473076,22:35:44,22:36:06,M21,3,,,,
23473076,22:37:43,22:38:05,M22,4,,,,
23473076,22:39:10,22:39:43,M23,5,,,,
23473076,22:41:31,22:41:55,M25,6,,,,
23473076,22:42:38,22:43:00,M26,7,,,,
23473076,22:44:00,22:44:22,M27,8,,,,
23473076,22:45:16,22:45:40,M28,9,,,,
23473076,22:46:30,22:46:59,M29,10,,,,
23473076,22:48:27,22:49:07,M30,11,,,,
23473078,06:30:00,06:30:00,M37,0,,,,
23473078,06:31:13,06:31:38,M13,1,,,,
23473078,06:34:17,06:34:40,M20,2,,,,
23473078,06:35:44,06:36:06,M21,3,,,,
23473078,06:37:43,06:38:05,M22,4,,,,
23473078,06:39:10,06:39:43,M23,5,,,,
23473078,06:41:31,06:41:55,M25,6,,,,
23473078,06:42:38,06:43:00,M26,7,,,,
23473078,06:44:00,06:44:22,M27,8,,,,
23473078,06:45:16,06:45:40,M28,9,,,,
23473078,06:46:30,06:46:59,M29,10,,,,
23473078,06:48:27,06:49:07,M30,11,,,,
23473080,12:00:00,12:00:00,M37,0,,,,
23473080,12:01:13,12:01:38,M13,1,,,,
23473080,12:04:17,12:04:40,M20,2,,,,
23473080,12:05:44,12:06:06,M21,3,,,,
23473080,12:07:43,12:08:05,M22,4,,,,
23473080,12:09:10,12:09:43,M23,5,,,,
23473080,12:11:31,12:11:55,M25,6,,,,
23473080,12:12:38,12:13:00,M26,7,,,,
23473080,12:14:00,12:14:22,M27,8,,,,
23473080,12:15:16,12:15:40,M28,9,,,,
23473080,12:16:30,12:16:59,M29,10,,,,
23473080,12:18:27,12:19:07,M30,11,,,,
23473082,20:30:00,20:30:00,M37,0,,,,
23473082,20:31:13,20:31:38,M13,1,,,,
23473082,20:34:17,20:34:40,M20,2,,,,
23473082,20:35:44,20:36:06,M21,3,,,,
23473082,20:37:43,20:38:05,M22,4,,,,
23473082,20:39:10,20:39:43,M23,5,,,,
23473082,20:41:31,20:41:55,M25,6,,,,
23473082,20:42:38,20:43:00,M26,7,,,,
23473082,20:44:00,20:44:22,M27,8,,,,
23473082,20:45:16,20:45:40,M28,9,,,,
23473082,20:46:30,20:46:59,M29,10,,,,
23473082,20:48:27,20:49:07,M30,11,,,,
23473084,21:30:00,21:30:00,M37,0,,,,
23473084,21:31:13,21:31:38,M13,1,,,,
23473084,21:34:17,21:34:40,M20,2,,,,
23473084,21:35:44,21:36:06,M21,3,,,,
23473084,21:37:43,21:38:05,M22,4,,,,
23473084,21:39:10,21:39:43,M23,5,,,,
23473084,21:41:31,21:41:55,M25,6,,,,
23473084,21:42:38,21:43:00,M26,7,,,,
23473084,21:44:00,21:44:22,M27,8,,,,
23473084,21:45:16,21:45:40,M28,9,,,,
23473084,21:46:30,21:46:59,M29,10,,,,
23473084,21:48:27,21:49:07,M30,11,,,,
23473086,22:30:00,22:30:00,M37,0,,,,
23473086,22:31:13,22:31:38,M13,1,,,,
23473086,22:34:17,22:34:40,M20,2,,,,
23473086,22:35:44,22:36:06,M21,3,,,,
23473086,22:37:43,22:38:05,M22,4,,,,
23473086,22:39:10,22:39:43,M23,5,,,,
23473086,22:41:31,22:41:55,M25,6,,,,
23473086,22:42:38,22:43:00,M26,7,,,,
23473086,22:44:00,22:44:22,M27,8,,,,
23473086,22:45:16,22:45:40,M28,9,,,,
23473086,22:46:30,22:46:59,M29,10,,,,
23473086,22:48:27,22:49:07,M30,11,,,,
23473067,22:15:00,22:15:00,M30,0,,,,
23473067,22:16:24,22:16:53,M29,1,,,,
23473067,22:17:43,22:18:09,M28,2,,,,
23473067,22:18:59,22:19:21,M27,3,,,,
23473067,22:20:22,22:20:44,M26,4,,,,
23473067,22:21:29,22:21:52,M25,5,,,,
23473067,22:23:45,22:24:12,M23,6,,,,
23473067,22:25:14,22:25:42,M22,7,,,,
23473067,22:27:18,22:27:41,M21,8,,,,
23473067,22:28:39,22:29:05,M20,9,,,,
23473067,22:31:40,22:32:14,M13,10,,,,
23473067,22:33:28,22:34:08,M37,11,,,,
23473065,21:00:00,21:00:00,M30,0,,,,
23473065,21:01:24,21:01:53,M29,1,,,,
23473065,21:02:43,21:03:09,M28,2,,,,
23473065,21:03:59,21:04:21,M27,3,,,,
23473065,21:05:22,21:05:44,M26,4,,,,
23473065,21:06:29,21:06:52,M25,5,,,,
23473065,21:08:45,21:09:12,M23,6,,,,
23473065,21:10:14,21:10:42,M22,7,,,,
23473065,21:12:18,21:12:41,M21,8,,,,
23473065,21:13:39,21:14:05,M20,9,,,,
23473065,21:16:40,21:17:14,M13,10,,,,
23473065,21:18:28,21:19:08,M37,11,,,,
23473063,20:30:00,20:30:00,M30,0,,,,
23473063,20:31:24,20:31:53,M29,1,,,,
23473063,20:32:43,20:33:09,M28,2,,,,
23473063,20:33:59,20:34:21,M27,3,,,,
23473063,20:35:22,20:35:44,M26,4,,,,
23473063,20:36:29,20:36:52,M25,5,,,,
23473063,20:38:45,20:39:12,M23,6,,,,
