trip_id,start_time,end_time,headway_secs,exact_times
25224437,09:43:00,11:07:00,1680,1
25224407,07:05:00,07:53:00,1440,1
25224477,13:07:00,13:37:00,1800,1
25224240,08:37:00,11:37:00,1800,1
25224254,12:37:00,14:07:00,1800,1
25224268,15:07:00,15:37:00,1800,1
25224427,08:47:00,09:15:00,1680,1
25224275,16:07:00,16:37:00,1800,1
25224310,19:04:00,19:33:00,1740,1
25224607,20:01:00,20:30:00,1740,1
25449121,16:53:00,17:53:00,1800,1
25449031,07:17:00,07:41:00,1440,1
25449051,08:33:00,09:57:00,1680,1
25449081,13:23:00,13:53:00,1800,1
25449101,14:52:00,15:22:00,1800,1
25449817,08:22:00,11:52:00,1800,1
25449838,13:22:00,13:52:00,1800,1
25449866,16:22:00,18:22:00,1800,1
25449111,15:52:00,16:22:00,1800,1
25449061,10:25:00,10:53:00,1680,1
25449071,11:23:00,12:53:00,1800,1
25449845,14:22:00,14:52:00,1800,1
25342922,09:15:00,09:25:00,600,1
25342923,09:36:00,21:12:00,720,1
25342924,21:25:00,23:40:00,900,1
25342701,24:10:00,24:25:00,900,1
25342705,08:45:00,09:25:00,600,1
25342709,09:36:00,22:12:00,720,1
25342713,22:25:00,23:40:00,900,1
25342721,09:15:00,09:25:00,600,1
25342727,09:36:00,21:12:00,720,1
25342733,21:25:00,23:40:00,900,1
25342505,08:10:00,09:00:00,600,1
25342515,09:12:00,17:00:00,720,1
25342525,17:10:00,21:40:00,600,1
25342535,21:55:00,23:40:00,900,1
25342485,24:10:00,24:25:00,900,1
25342495,07:15:00,08:00:00,900,1
25342892,24:10:00,24:25:00,900,1
25342894,08:45:00,09:25:00,600,1
25342896,09:36:00,22:12:00,720,1
25342898,22:25:00,23:40:00,900,1
25342902,09:15:00,09:25:00,600,1
25342907,09:36:00,21:12:00,720,1
25342912,21:25:00,23:40:00,900,1
25342843,24:10:00,24:25:00,900,1
25342850,07:15:00,08:00:00,900,1
25342857,08:10:00,09:00:00,600,1
25342864,09:12:00,17:00:00,720,1
25342871,17:10:00,21:40:00,600,1
25342878,21:55:00,23:40:00,900,1
25271205,09:15:00,09:25:00,600,1
25271206,09:36:00,21:12:00,720,1
25271207,21:25:00,23:40:00,900,1
25270984,24:10:00,24:25:00,900,1
25270988,08:45:00,09:25:00,600,1
25270992,09:36:00,22:12:00,720,1
25270996,22:25:00,23:40:00,900,1
25271004,09:15:00,09:25:00,600,1
25271010,09:36:00,21:12:00,720,1
25271016,21:25:00,23:40:00,900,1
25270768,24:10:00,24:25:00,900,1
25270778,07:15:00,08:00:00,900,1
25270788,08:10:00,09:00:00,600,1
25270798,09:12:00,17:00:00,720,1
25270808,17:10:00,21:40:00,600,1
25270818,21:55:00,23:40:00,900,1
25271175,24:10:00,24:25:00,900,1
25271177,08:45:00,09:25:00,600,1
25271179,09:36:00,22:12:00,720,1
25271181,22:25:00,23:40:00,900,1
25271185,09:15:00,09:25:00,600,1
25271190,09:36:00,21:12:00,720,1
25271195,21:25:00,23:40:00,900,1
25271126,24:10:00,24:25:00,900,1
25271133,07:15:00,08:00:00,900,1
25271140,08:10:00,09:00:00,600,1
25271147,09:12:00,17:00:00,720,1
25271154,17:10:00,21:40:00,600,1
25271161,21:55:00,23:40:00,900,1
25270216,06:15:00,06:29:00,840,1
25270226,06:43:00,06:57:00,840,1
25270097,06:31:00,06:57:00,1560,1
25269883,06:36:00,06:54:00,1080,1
25268668,06:31:00,06:57:00,1560,1
25270236,07:11:00,07:24:00,780,1
25269890,07:12:00,07:26:00,840,1
25270246,07:37:00,07:53:00,960,1
25270105,07:45:00,08:27:00,1260,1
25269897,07:40:00,07:58:00,1080,1
25270256,08:09:00,08:25:00,960,1
25270296,10:07:00,10:25:00,1080,1
25270396,14:41:00,14:58:00,1020,1
25270456,17:31:00,17:48:00,1020,1
25268674,08:06:00,08:27:00,1260,1
25270266,08:42:00,08:59:00,1020,1
25269911,08:34:00,08:53:00,1140,1
25270113,09:09:00,09:51:00,1260,1
25268678,09:09:00,09:30:00,1260,1
25270286,09:33:00,09:50:00,1020,1
25269925,09:31:00,09:50:00,1140,1
25269932,10:09:00,10:28:00,1140,1
25270336,11:34:00,11:51:00,1020,1
25270002,14:35:00,14:54:00,1140,1
25270376,13:33:00,13:50:00,1020,1
25269946,11:06:00,11:25:00,1140,1
25270346,12:08:00,12:25:00,1020,1
25270466,18:05:00,18:22:00,1020,1
25269960,12:03:00,12:22:00,1140,1
25270356,12:42:00,12:59:00,1020,1
25270141,12:32:00,13:18:00,1380,1
25268694,12:32:00,12:55:00,1380,1
25269988,13:38:00,13:57:00,1140,1
25270386,14:07:00,14:24:00,1020,1
25270149,14:04:00,14:27:00,1380,1
25268700,14:04:00,14:27:00,1380,1
25270416,15:32:00,15:49:00,1020,1
25270161,15:36:00,15:59:00,1380,1
25270016,15:32:00,15:51:00,1140,1
25268706,15:36:00,15:59:00,1380,1
25270426,16:06:00,16:23:00,1020,1
25270023,16:10:00,16:29:00,1140,1
25270436,16:40:00,16:57:00,1020,1
25270037,17:07:00,17:26:00,1140,1
25270051,18:04:00,18:23:00,1140,1
25270476,18:39:00,18:56:00,1020,1
25270506,20:01:00,20:28:00,1620,1
25270079,20:01:00,20:28:00,1620,1
25503039,06:30:00,09:00:00,1800,1
25503040,09:25:00,10:15:00,1500,1
25503041,10:45:00,19:45:00,1800,1
25502969,06:30:00,07:00:00,1800,1
25503024,12:15:00,19:45:00,1800,1
25310663,21:30:00,22:00:00,1800,1
25310642,21:15:00,21:30:00,900,1
25310508,21:15:00,21:30:00,900,1
25448778,07:32:00,07:54:00,660,1
25448788,08:04:00,08:19:00,900,1
25448798,08:30:00,09:22:00,780,1
25448992,07:32:00,07:54:00,660,1
25448999,08:04:00,08:19:00,900,1
25449006,08:30:00,09:22:00,780,1
25464236,16:49:00,17:15:00,780,1
25464246,17:27:00,18:58:00,780,1
25464510,16:49:00,17:15:00,780,1
25464517,17:27:00,18:58:00,780,1
25476760,06:25:00,06:52:00,1620,1
25476765,07:20:00,07:39:00,1140,1
25476770,08:03:00,10:03:00,1440,1
25476775,10:29:00,13:11:00,1620,1
25476780,13:34:00,13:51:00,1020,1
25476785,14:14:00,17:41:00,1380,1
25476790,18:05:00,18:28:00,1380,1
25476795,18:52:00,20:13:00,1620,1
25477853,05:35:00,05:51:00,960,1
25477752,05:35:00,06:17:00,1260,1
25477756,06:38:00,06:59:00,1260,1
25477483,05:35:00,05:51:00,960,1
25476274,05:35:00,05:56:00,1260,1
25477863,06:06:00,06:22:00,960,1
25477490,06:06:00,06:22:00,960,1
25477727,09:15:00,09:39:00,1440,1
25477873,06:37:00,06:53:00,960,1
25477772,08:35:00,08:56:00,1260,1
25476250,18:52:00,19:46:00,1620,1
25477893,07:41:00,07:57:00,960,1
25477764,07:33:00,07:53:00,1200,1
25477497,06:37:00,06:53:00,960,1
25476278,06:38:00,06:59:00,1260,1
25477788,11:10:00,12:19:00,1380,1
25477812,15:23:00,15:46:00,1380,1
25477796,13:05:00,13:28:00,1380,1
25477776,09:17:00,09:38:00,1260,1
25477780,10:01:00,10:24:00,1380,1
25477836,18:52:00,19:19:00,1620,1
25476226,16:32:00,16:55:00,1380,1
25477883,07:09:00,07:25:00,960,1
25478123,18:32:00,18:49:00,1020,1
25478013,13:50:00,14:09:00,1140,1
25477725,08:03:00,08:27:00,1440,1
25477844,20:13:00,20:39:00,1560,1
25477504,07:09:00,07:25:00,960,1
25477511,07:41:00,07:57:00,960,1
25476282,07:33:00,07:53:00,1200,1
25477903,08:13:00,08:29:00,960,1
25477923,09:01:00,09:17:00,960,1
25477933,09:36:00,09:56:00,1200,1
25477953,10:35:00,10:54:00,1140,1
25477963,11:14:00,11:33:00,1140,1
25478063,16:06:00,16:26:00,1200,1
25476136,08:03:00,08:51:00,1440,1
25477518,08:13:00,08:29:00,960,1
25476286,08:35:00,08:56:00,1260,1
25478043,15:08:00,15:27:00,1140,1
25477532,09:01:00,09:17:00,960,1
25477539,09:36:00,09:56:00,1200,1
25477616,15:08:00,15:27:00,1140,1
25477602,14:09:00,14:29:00,1200,1
25476154,10:03:00,10:29:00,1560,1
25476292,10:01:00,10:24:00,1380,1
25477728,10:03:00,10:29:00,1560,1
25476166,11:23:00,11:50:00,1620,1
25478003,13:11:00,13:30:00,1140,1
25477553,10:35:00,10:54:00,1140,1
25477820,16:32:00,16:55:00,1380,1
25477567,11:33:00,11:53:00,1200,1
25476298,11:33:00,11:56:00,1380,1
25477993,12:32:00,12:51:00,1140,1
25477644,17:12:00,17:28:00,960,1
25477581,12:32:00,12:51:00,1140,1
25477588,13:11:00,13:30:00,1140,1
25476304,13:05:00,13:28:00,1380,1
25477800,13:51:00,14:14:00,1380,1
25476190,13:34:00,13:51:00,1020,1
25477735,13:34:00,13:51:00,1020,1
25476196,14:14:00,14:37:00,1380,1
25477630,16:06:00,16:26:00,1200,1
25478073,16:41:00,16:56:00,900,1
25477637,16:41:00,16:56:00,900,1
25477679,19:05:00,19:22:00,1020,1
25476320,16:32:00,16:55:00,1380,1
25477742,16:32:00,16:55:00,1380,1
25478083,17:12:00,17:28:00,960,1
25478133,19:05:00,19:22:00,1020,1
25477832,18:05:00,18:28:00,1380,1
25476244,18:05:00,18:28:00,1380,1
25476326,18:05:00,18:28:00,1380,1
25477745,18:05:00,18:28:00,1380,1
25477672,18:32:00,18:49:00,1020,1
25370265,12:49:00,16:07:00,1320,1
25370275,16:27:00,16:44:00,1020,1
25370235,09:15:00,09:31:00,960,1
25370245,09:53:00,11:43:00,1320,1
25370305,18:09:00,18:43:00,1020,1
25370205,07:05:00,07:39:00,1020,1
25370215,07:55:00,08:27:00,960,1
25370071,07:05:00,07:24:00,1140,1
25370078,07:43:00,08:02:00,1140,1
25370085,08:20:00,09:14:00,1080,1
25370225,08:43:00,08:59:00,960,1
25370285,17:01:00,17:18:00,1020,1
25370335,19:41:00,20:04:00,1380,1
25370295,17:35:00,17:52:00,1020,1
25370169,19:05:00,19:23:00,1080,1
25370092,09:32:00,09:53:00,1260,1
25370255,12:05:00,12:27:00,1320,1
25370106,10:37:00,10:59:00,1320,1
25370155,17:32:00,18:29:00,1140,1
25370141,14:39:00,16:51:00,1320,1
25370127,12:49:00,13:55:00,1320,1
25370113,11:21:00,11:43:00,1320,1
25370120,12:05:00,12:27:00,1320,1
25370183,20:04:00,20:28:00,1440,1
25325392,07:02:00,07:19:00,1020,1
25325192,07:02:00,07:19:00,1020,1
25325402,07:36:00,07:53:00,1020,1
25325492,12:06:00,12:28:00,1320,1
25325199,07:36:00,07:53:00,1020,1
25325255,11:22:00,11:44:00,1320,1
25325283,13:34:00,13:56:00,1320,1
25325412,08:10:00,08:27:00,1020,1
25325206,08:11:00,08:29:00,1080,1
25325422,08:43:00,09:15:00,960,1
25325318,16:08:00,16:30:00,1320,1
25325432,09:32:00,09:54:00,1320,1
25325227,09:31:00,09:54:00,1380,1
25325262,12:06:00,12:28:00,1320,1
25325592,17:04:00,17:21:00,1020,1
25325522,13:34:00,13:56:00,1320,1
25325632,19:03:00,19:24:00,1260,1
25325552,15:02:00,15:24:00,1320,1
25325304,15:02:00,15:24:00,1320,1
25325602,17:38:00,17:55:00,1020,1
25325572,16:08:00,16:30:00,1320,1
25325332,17:06:00,17:24:00,1080,1
25325353,18:40:00,18:59:00,1140,1
25325612,18:12:00,18:29:00,1020,1
25325346,18:02:00,18:21:00,1140,1
25325642,19:46:00,20:08:00,1320,1
25325367,19:44:00,20:07:00,1380,1
25433243,06:10:00,08:23:00,1140,1
25433244,08:44:00,09:47:00,1260,1
25433245,10:06:00,13:16:00,1140,1
25433246,13:34:00,13:50:00,960,1
25433247,14:07:00,14:23:00,960,1
25433248,14:40:00,14:56:00,960,1
25433249,15:13:00,15:29:00,960,1
25433250,15:46:00,16:02:00,960,1
25433251,16:19:00,16:35:00,960,1
25433252,16:52:00,17:08:00,960,1
25433253,17:25:00,17:41:00,960,1
25433254,17:58:00,18:14:00,960,1
25433255,18:31:00,19:03:00,960,1
25433256,19:26:00,19:50:00,1440,1
25433257,20:15:00,21:05:00,1500,1
25431283,06:10:00,06:29:00,1140,1
25431481,06:10:00,06:42:00,960,1
25431483,06:57:00,07:13:00,960,1
25431485,07:28:00,07:44:00,960,1
25431487,07:59:00,08:31:00,960,1
25431489,08:48:00,09:04:00,960,1
25431491,09:21:00,14:25:00,960,1
25431493,14:40:00,18:25:00,900,1
25431495,18:38:00,19:26:00,960,1
25431497,19:50:00,21:05:00,1500,1
25432005,06:10:00,08:23:00,1140,1
25432010,08:44:00,09:47:00,1260,1
25432015,10:06:00,13:16:00,1140,1
25432020,13:34:00,13:50:00,960,1
25432025,14:07:00,14:23:00,960,1
25432030,14:40:00,14:56:00,960,1
25432035,15:13:00,15:29:00,960,1
25432040,15:46:00,16:02:00,960,1
25432045,16:19:00,16:35:00,960,1
25432050,16:52:00,17:08:00,960,1
25432055,17:25:00,17:41:00,960,1
25432060,17:58:00,18:14:00,960,1
25432065,18:31:00,19:03:00,960,1
25432070,19:26:00,19:50:00,1440,1
25432075,20:15:00,21:05:00,1500,1
25433376,06:10:00,06:30:00,600,1
25432991,06:10:00,06:30:00,600,1
25433283,06:10:00,06:26:00,960,1
25433287,06:42:00,06:57:00,900,1
25433386,06:40:00,06:50:00,600,1
25433406,07:10:00,07:30:00,600,1
25433012,07:10:00,07:30:00,600,1
25432998,06:40:00,06:50:00,600,1
25433291,07:13:00,07:28:00,900,1
25433295,07:44:00,07:59:00,900,1
25431295,07:07:00,07:26:00,1140,1
25433307,09:04:00,09:21:00,1020,1
25433331,13:37:00,14:25:00,960,1
25433335,14:40:00,16:25:00,900,1
25433347,17:40:00,18:25:00,900,1
25433351,18:38:00,18:54:00,960,1
25431343,11:03:00,11:22:00,1140,1
25431397,15:13:00,15:29:00,960,1
25431445,19:03:00,19:26:00,1380,1
25433746,20:39:00,20:51:00,720,1
25433436,08:33:00,08:49:00,480,1
25433416,07:39:00,07:57:00,540,1
25433026,08:06:00,08:33:00,540,1
25433033,08:41:00,08:57:00,480,1
25433075,11:34:00,12:22:00,720,1
25433089,13:10:00,13:22:00,720,1
25433124,16:34:00,16:44:00,600,1
25431421,17:08:00,17:25:00,1020,1
25433019,07:39:00,07:57:00,540,1
25433303,08:31:00,08:48:00,1020,1
25433363,20:15:00,20:40:00,1500,1
25433426,08:06:00,08:24:00,540,1
25433110,15:34:00,15:58:00,720,1
25433096,13:34:00,14:58:00,720,1
25433082,12:34:00,12:58:00,720,1
25433040,09:05:00,09:13:00,480,1
25433047,09:22:00,09:58:00,540,1
25431307,08:04:00,08:23:00,1140,1
25433323,11:13:00,12:49:00,960,1
25433339,16:40:00,16:55:00,900,1
25433526,11:35:00,11:47:00,720,1
25433536,11:58:00,12:10:00,720,1
25433546,12:21:00,12:33:00,720,1
25433556,12:44:00,12:56:00,720,1
25433566,13:07:00,13:19:00,720,1
25433596,14:05:00,14:16:00,660,1
25433606,14:28:00,14:39:00,660,1
25433616,14:51:00,16:08:00,660,1
25433626,16:18:00,16:38:00,600,1
25433636,16:47:00,16:57:00,600,1
25433646,17:06:00,17:16:00,600,1
25433656,17:25:00,17:35:00,600,1
25433666,17:44:00,17:54:00,600,1
25433676,18:03:00,18:13:00,600,1
25433686,18:22:00,18:42:00,600,1
25433696,18:51:00,19:01:00,600,1
25433706,19:10:00,19:20:00,600,1
25433456,09:04:00,09:18:00,420,1
25433466,09:26:00,09:42:00,480,1
25433476,09:52:00,10:03:00,660,1
25433486,10:15:00,10:26:00,660,1
25433496,10:38:00,10:49:00,660,1
25433068,11:10:00,11:22:00,720,1
25433180,18:38:00,18:47:00,540,1
25433138,17:03:00,17:12:00,540,1
25433145,17:22:00,17:31:00,540,1
25433152,17:41:00,17:50:00,540,1
25431319,09:05:00,09:26:00,1260,1
25433315,10:09:00,10:25:00,960,1
25433355,19:10:00,19:26:00,960,1
25433586,13:42:00,13:53:00,660,1
25433726,19:39:00,19:51:00,720,1
25433194,19:06:00,19:16:00,600,1
25433117,16:10:00,16:22:00,720,1
25433166,18:09:00,18:19:00,600,1
25433319,10:41:00,10:57:00,960,1
25433311,09:37:00,09:53:00,960,1
25433054,10:10:00,10:22:00,720,1
25431331,10:06:00,10:25:00,1140,1
25433061,10:34:00,10:58:00,720,1
25433103,15:10:00,15:22:00,720,1
25433506,11:01:00,11:12:00,660,1
25431367,12:38:00,12:57:00,1140,1
25433327,13:05:00,13:21:00,960,1
25433208,19:35:00,19:47:00,720,1
25431379,13:34:00,13:50:00,960,1
25431427,17:41:00,17:58:00,1020,1
25431385,14:07:00,14:23:00,960,1
25431391,14:40:00,14:56:00,960,1
25431409,16:02:00,16:19:00,1020,1
25431415,16:35:00,16:52:00,1020,1
25433343,17:10:00,17:25:00,900,1
25431439,18:31:00,18:47:00,960,1
25433736,20:03:00,20:27:00,720,1
25433215,20:00:00,20:12:00,720,1
25433222,20:25:00,20:51:00,780,1
25488132,21:45:00,23:09:00,1260,1
25488112,21:45:00,23:09:00,1260,1
25488121,21:45:00,23:09:00,1260,1
25487995,22:48:00,23:09:00,1260,1
25487975,21:45:00,23:09:00,1260,1
25487847,21:45:00,23:09:00,1260,1
25488096,21:45:00,23:09:00,1260,1
25487989,21:45:00,22:27:00,1260,1
25467864,06:15:00,06:29:00,840,1
25467894,07:40:00,07:54:00,840,1
25467639,06:15:00,06:29:00,840,1
25467874,06:43:00,06:57:00,840,1
25467646,06:43:00,06:57:00,840,1
25467884,07:11:00,07:25:00,840,1
25467653,07:11:00,07:25:00,840,1
25467674,08:36:00,08:50:00,840,1
25467737,12:34:00,12:48:00,840,1
25467751,13:44:00,13:58:00,840,1
25467660,07:40:00,07:54:00,840,1
25467924,11:10:00,15:50:00,840,1
25467934,16:05:00,19:01:00,960,1
25467944,19:20:00,20:36:00,1140,1
25467904,08:08:00,10:00:00,840,1
25467716,11:10:00,11:24:00,840,1
25467793,16:37:00,16:53:00,960,1
25467807,17:41:00,17:57:00,960,1
25467667,08:08:00,08:22:00,840,1
25467914,10:14:00,10:56:00,840,1
25467723,11:38:00,11:52:00,840,1
25467744,13:02:00,13:30:00,840,1
25467681,09:04:00,09:18:00,840,1
25467709,10:42:00,10:56:00,840,1
25467758,14:12:00,14:26:00,840,1
25467772,15:08:00,15:22:00,840,1
25467786,16:05:00,16:21:00,960,1
25467688,09:32:00,09:46:00,840,1
25467702,10:14:00,10:28:00,840,1
25467828,19:01:00,19:20:00,1140,1
25467814,18:13:00,18:29:00,960,1
25467730,12:06:00,12:20:00,840,1
25467779,15:36:00,15:50:00,840,1
25467765,14:40:00,14:54:00,840,1
25467800,17:09:00,17:25:00,960,1
25467835,19:39:00,19:58:00,1140,1
25298772,20:36:00,20:58:00,1320,1
25298750,14:36:00,14:53:00,1020,1
25298752,15:11:00,15:28:00,1020,1
25298754,15:46:00,16:03:00,1020,1
25298756,16:21:00,16:38:00,1020,1
25298758,16:56:00,17:13:00,1020,1
25298736,11:06:00,11:23:00,1020,1
25299182,06:50:00,09:54:00,1380,1
25299187,10:15:00,19:15:00,1200,1
25299192,19:34:00,20:14:00,1200,1
25299197,20:36:00,20:58:00,1320,1
25300297,06:33:00,06:58:00,1500,1
25300230,14:36:00,14:53:00,1020,1
25300170,07:18:00,07:36:00,1080,1
25298554,07:13:00,07:59:00,1380,1
25298566,08:45:00,09:08:00,1380,1
25300317,07:42:00,07:59:00,1020,1
25299945,07:37:00,07:56:00,1140,1
25298722,07:36:00,07:53:00,1020,1
25300122,07:36:00,07:59:00,1380,1
25300327,08:16:00,08:50:00,1020,1
25300178,08:11:00,08:28:00,1020,1
25299987,10:33:00,10:58:00,1500,1
25300043,15:33:00,15:52:00,1140,1
25298724,08:11:00,08:28:00,1020,1
25300190,09:38:00,09:56:00,1080,1
25300487,18:05:00,18:22:00,1020,1
25300001,11:48:00,12:38:00,1500,1
25299959,08:36:00,08:57:00,1260,1
25298572,09:31:00,09:54:00,1380,1
25300337,09:07:00,09:27:00,1200,1
25300186,09:03:00,09:21:00,1080,1
25298728,09:03:00,09:21:00,1080,1
25300347,09:47:00,10:07:00,1200,1
25300447,16:07:00,16:23:00,960,1
25298730,09:38:00,09:56:00,1080,1
25300126,09:31:00,09:54:00,1380,1
25298602,12:15:00,12:55:00,1200,1
25300218,13:08:00,13:26:00,1080,1
25300387,11:51:00,12:11:00,1200,1
25300407,13:11:00,13:51:00,1200,1
25300427,14:31:00,15:11:00,1200,1
25300497,18:39:00,18:55:00,960,1
25300234,15:11:00,15:28:00,1020,1
25300198,10:31:00,10:48:00,1020,1
25298584,10:35:00,10:55:00,1200,1
25298734,10:31:00,10:48:00,1020,1
25300128,10:35:00,10:55:00,1200,1
25300377,11:09:00,11:30:00,1260,1
25300202,11:06:00,11:23:00,1020,1
25300146,19:34:00,19:54:00,1200,1
25300397,12:31:00,12:51:00,1200,1
25300507,19:12:00,19:29:00,1020,1
25300057,16:33:00,17:15:00,1260,1
25300132,12:35:00,12:55:00,1200,1
25300206,11:41:00,11:58:00,1020,1
25300140,16:35:00,16:55:00,1200,1
25300130,11:35:00,11:55:00,1200,1
25298596,11:35:00,11:55:00,1200,1
25298738,11:41:00,11:58:00,1020,1
25300258,18:06:00,18:23:00,1020,1
25298744,13:08:00,13:26:00,1080,1
25300214,12:33:00,12:51:00,1080,1
25298742,12:33:00,12:51:00,1080,1
25300008,13:03:00,13:28:00,1500,1
25300099,20:01:00,20:22:00,1260,1
25298614,13:35:00,13:55:00,1200,1
25300134,13:35:00,13:55:00,1200,1
25300226,14:01:00,14:18:00,1020,1
25298748,14:01:00,14:18:00,1020,1
25298626,14:35:00,14:55:00,1200,1
25300136,14:35:00,14:55:00,1200,1
25300437,15:31:00,15:51:00,1200,1
25298638,15:35:00,15:55:00,1200,1
25300138,15:35:00,15:55:00,1200,1
25300242,16:03:00,16:21:00,1080,1
25300457,16:40:00,16:57:00,1020,1
25300246,16:38:00,16:56:00,1080,1
25298650,16:35:00,16:55:00,1200,1
25300477,17:31:00,17:48:00,1020,1
25300254,17:31:00,17:48:00,1020,1
25298662,17:35:00,17:55:00,1200,1
25300064,17:36:00,17:57:00,1260,1
25298760,17:31:00,17:48:00,1020,1
25300142,17:35:00,17:55:00,1200,1
25298762,18:06:00,18:23:00,1020,1
25300262,18:41:00,18:58:00,1020,1
25298674,18:35:00,18:55:00,1200,1
25300078,18:39:00,18:59:00,1200,1
25298764,18:41:00,18:58:00,1020,1
25300144,18:35:00,18:55:00,1200,1
25300270,19:33:00,19:52:00,1140,1
25298686,19:34:00,19:54:00,1200,1
25298768,19:33:00,19:52:00,1140,1
25300527,20:03:00,20:20:00,1020,1
25300278,20:36:00,20:58:00,1320,1
25300148,20:36:00,20:58:00,1320,1
25298698,20:36:00,20:58:00,1320,1
25300106,20:48:00,21:14:00,1560,1
25395792,18:39:00,18:57:00,1080,1
25395794,19:14:00,19:32:00,1080,1
25396350,07:10:00,09:05:00,1380,1
25396355,09:27:00,09:45:00,1080,1
25396360,10:05:00,18:45:00,1200,1
25396365,19:07:00,20:13:00,1320,1
25397484,06:37:00,06:53:00,960,1
25397353,06:37:00,06:49:00,720,1
25395744,06:37:00,06:49:00,720,1
25397494,07:10:00,07:26:00,960,1
25397357,07:06:00,07:24:00,1080,1
25397124,07:03:00,07:25:00,1320,1
25395746,07:06:00,07:24:00,1080,1
25397449,18:39:00,18:57:00,1080,1
25397504,07:42:00,07:58:00,960,1
25397361,07:41:00,07:59:00,1080,1
25397365,08:16:00,08:28:00,720,1
25395580,07:33:00,07:56:00,1380,1
25395748,07:41:00,07:59:00,1080,1
25397321,07:33:00,07:56:00,1380,1
25397138,08:05:00,08:24:00,1140,1
25395750,08:16:00,08:28:00,720,1
25397524,08:32:00,08:49:00,1020,1
25395622,11:05:00,11:25:00,1200,1
25397534,09:07:00,09:24:00,1020,1
25397373,09:02:00,09:19:00,1020,1
25395598,09:05:00,09:27:00,1320,1
25397152,09:04:00,09:25:00,1260,1
25395754,09:02:00,09:19:00,1020,1
25397324,09:05:00,09:27:00,1320,1
25397377,09:37:00,09:54:00,1020,1
25395646,13:05:00,13:25:00,1200,1
25395756,09:37:00,09:54:00,1020,1
25397381,10:12:00,10:29:00,1020,1
25395610,10:05:00,10:25:00,1200,1
25395758,10:12:00,10:29:00,1020,1
25397326,10:05:00,10:25:00,1200,1
25397173,10:32:00,10:57:00,1500,1
25397389,11:04:00,11:22:00,1080,1
25395762,11:04:00,11:22:00,1080,1
25397328,11:05:00,11:25:00,1200,1
25397393,11:39:00,11:57:00,1080,1
25395764,11:39:00,11:57:00,1080,1
25395634,12:05:00,12:25:00,1200,1
25397330,12:05:00,12:25:00,1200,1
25397724,15:40:00,16:40:00,1200,1
25397754,17:31:00,17:48:00,1020,1
25397401,12:32:00,12:49:00,1020,1
25395768,12:32:00,12:49:00,1020,1
25397405,13:07:00,13:24:00,1020,1
25397208,13:02:00,13:27:00,1500,1
25395770,13:07:00,13:24:00,1020,1
25397332,13:05:00,13:25:00,1200,1
25397409,13:42:00,13:59:00,1020,1
25395772,13:42:00,13:59:00,1020,1
25395658,14:05:00,14:25:00,1200,1
25397334,14:05:00,14:25:00,1200,1
25397417,14:34:00,14:52:00,1080,1
25395776,14:34:00,14:52:00,1080,1
25397421,15:09:00,15:27:00,1080,1
25395670,15:05:00,15:25:00,1200,1
25395778,15:09:00,15:27:00,1080,1
25397336,15:05:00,15:25:00,1200,1
25397243,15:32:00,16:22:00,1500,1
25397429,16:02:00,16:19:00,1020,1
25395682,16:05:00,16:25:00,1200,1
25395782,16:02:00,16:19:00,1020,1
25397338,16:05:00,16:25:00,1200,1
25397433,16:37:00,16:54:00,1020,1
25395784,16:37:00,16:54:00,1020,1
25397437,17:12:00,17:29:00,1020,1
25395694,17:05:00,17:25:00,1200,1
25397257,17:04:00,17:25:00,1260,1
25395786,17:12:00,17:29:00,1020,1
25397340,17:05:00,17:25:00,1200,1
25395712,19:07:00,19:29:00,1320,1
25397764,18:05:00,18:22:00,1020,1
25397445,18:04:00,18:22:00,1080,1
25395706,18:05:00,18:45:00,1200,1
25397271,18:07:00,18:28:00,1260,1
25395790,18:04:00,18:22:00,1080,1
25397342,18:05:00,18:25:00,1200,1
25397774,18:39:00,18:56:00,1020,1
25397344,19:07:00,19:29:00,1320,1
25397794,19:34:00,19:56:00,1320,1
25397457,19:32:00,19:53:00,1260,1
25384236,08:55:00,13:11:00,960,1
25384238,13:30:00,14:08:00,1140,1
25384240,14:28:00,18:54:00,1140,1
25384242,19:21:00,20:17:00,1680,1
25384232,05:35:00,07:59:00,960,1
25384234,08:13:00,08:39:00,780,1
25384666,06:20:00,07:50:00,1800,1
25384671,08:15:00,08:40:00,1500,1
25384676,09:00:00,17:45:00,1500,1
25384681,18:15:00,20:15:00,1800,1
25385583,07:20:00,07:50:00,1800,1
25385611,05:35:00,07:59:00,960,1
25385619,08:39:00,08:55:00,960,1
25385687,18:35:00,18:54:00,1140,1
25385704,05:35:00,05:51:00,960,1
25385385,05:35:00,05:51:00,960,1
25384220,19:45:00,20:15:00,1800,1
25385714,06:07:00,06:23:00,960,1
25385392,06:07:00,06:23:00,960,1
25385504,15:02:00,15:18:00,960,1
25385615,08:13:00,08:26:00,780,1
25384166,14:25:00,15:15:00,1500,1
25385894,16:12:00,16:30:00,1080,1
25385724,06:39:00,06:55:00,960,1
25385734,07:10:00,07:25:00,900,1
25385744,07:41:00,07:57:00,960,1
25385399,06:39:00,06:55:00,960,1
25385413,07:41:00,07:57:00,960,1
25384178,16:05:00,16:30:00,1500,1
25385406,07:10:00,07:25:00,900,1
25385476,12:34:00,12:59:00,1500,1
25385591,11:05:00,11:30:00,1500,1
25385663,16:03:00,16:22:00,1140,1
