shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
191185,38.726623,-9.149521,13,
191185,38.724013,-9.150899,14,
191185,38.722236,-9.151987,15,
191185,38.720033,-9.155122,16,
191185,38.718085,-9.155515,17,
191185,38.715277,-9.154382,18,
191185,38.713484,-9.153328,19,
191185,38.71118,-9.153709,20,
191185,38.7086,-9.153095,21,
191185,38.706793,-9.15566,22,
191185,38.706432,-9.158633,23,
191185,38.705102,-9.161342,24,
191185,38.704613,-9.163596,25,
191185,38.704757,-9.167759,26,
191185,38.705294,-9.170672,27,
191185,38.706277,-9.173385,28,
191185,38.706209,-9.175557,29,
191185,38.704779,-9.177674,30,
191185,38.701991,-9.181041,31,
191185,38.699789,-9.18435,32,
191185,38.698466,-9.188384,33,
191185,38.697806,-9.191759,34,
191185,38.697506,-9.196012,35,
191185,38.697483,-9.198881,36,
191185,38.697728,-9.204514,37,
191185,38.700299,-9.20305,38,
191185,38.702353,-9.202269,39,
191185,38.705852,-9.202294,40,
191185,38.707304,-9.202516,41,
191185,38.70961,-9.203333,42,
191185,38.711041,-9.205791,43,
191185,38.711528,-9.20844,44,
191185,38.711011,-9.210817,45,
191185,38.709348,-9.21157,46,
191185,38.709821,-9.214984,47,
191185,38.711876,-9.214167,48,
191185,38.715797,-9.214703,49,
191185,38.716954,-9.213167,50,
191187,38.70913,-9.21431,1,
191187,38.70893,-9.21435,2,
191187,38.709197,-9.211458,3,
191187,38.711324,-9.210373,4,
191187,38.711398,-9.208537,5,
191187,38.710869,-9.205382,6,
191187,38.710234,-9.2037,7,
191187,38.707418,-9.20263,8,
191187,38.705622,-9.202445,9,
191187,38.702452,-9.202531,10,
191187,38.700684,-9.203001,11,
191187,38.697252,-9.20367,12,
191187,38.697127,-9.200734,13,
191187,38.697367,-9.194168,14,
191187,38.697994,-9.190554,15,
191187,38.698587,-9.187398,16,
191187,38.700037,-9.183655,17,
191187,38.702215,-9.180677,18,
191187,38.705394,-9.17631,19,
191187,38.705883,-9.17271,20,
191187,38.704975,-9.170297,21,
191187,38.70458,-9.167364,22,
191187,38.70448,-9.164187,23,
191187,38.705388,-9.160486,24,
191187,38.706523,-9.157939,25,
191187,38.706648,-9.155753,26,
191187,38.707333,-9.154468,27,
191187,38.708901,-9.152939,28,
191187,38.711006,-9.153505,29,
191187,38.71339,-9.153158,30,
191187,38.715028,-9.154034,31,
191187,38.717518,-9.155222,32,
191187,38.719834,-9.155069,33,
191187,38.72213,-9.151801,34,
191187,38.724125,-9.150644,35,
191187,38.726634,-9.149093,36,
191187,38.728781,-9.147763,37,
191187,38.730225,-9.146875,38,
191187,38.733676,-9.144637,39,
191187,38.738339,-9.145823,40,
191187,38.742781,-9.146696,41,
191187,38.746112,-9.147539,42,
191187,38.748412,-9.146742,43,
191187,38.749003,-9.142621,44,
191187,38.747428,-9.141082,45,
191187,38.746143,-9.136481,46,
191187,38.747942,-9.13641,47,
191187,38.747981,-9.132473,48,
191187,38.7461,-9.132829,49,
191190,38.70913,-9.21431,1,
191190,38.70893,-9.21435,2,
191190,38.709197,-9.211458,3,
191190,38.711324,-9.210373,4,
191190,38.711398,-9.208537,5,
191190,38.710869,-9.205382,6,
191190,38.710234,-9.2037,7,
191190,38.707418,-9.20263,8,
191190,38.705622,-9.202445,9,
191190,38.702452,-9.202531,10,
191190,38.700684,-9.203001,11,
191190,38.697252,-9.20367,12,
191190,38.697127,-9.200734,13,
191192,38.737569,-9.164504,1,
191192,38.740566,-9.167409,2,
191192,38.742577,-9.168298,3,
191192,38.741185,-9.163293,4,
191192,38.741146,-9.15987,5,
191192,38.741685,-9.15617,6,
191192,38.743144,-9.156701,7,
191192,38.744846,-9.156582,8,
191192,38.743946,-9.154776,9,
191192,38.745335,-9.152417,10,
191192,38.750076,-9.158132,11,
191192,38.751401,-9.158766,12,
191192,38.752841,-9.155919,13,
191192,38.755049,-9.150634,14,
191192,38.757033,-9.144449,15,
191192,38.758312,-9.140357,16,
191192,38.759639,-9.136479,17,
191192,38.762402,-9.130086,18,
191192,38.761222,-9.121942,19,
191192,38.762674,-9.119387,20,
191192,38.764277,-9.118803,21,
191192,38.767407,-9.119318,22,
191192,38.768918,-9.117846,23,
191192,38.769537,-9.112261,24,
191192,38.770538,-9.108669,25,
191192,38.771901,-9.10987,26,
191192,38.775372,-9.110767,27,
191192,38.773965,-9.104779,28,
191192,38.774787,-9.101738,29,
191192,38.777627,-9.101956,30,
191192,38.779906,-9.102483,31,
191195,38.702423,-9.180325,1,
191195,38.704664,-9.177149,2,
191195,38.704145,-9.173823,3,
191195,38.703363,-9.167024,4,
191195,38.703508,-9.16273,5,
191195,38.706171,-9.155732,6,
191195,38.706331,-9.149936,7,
191195,38.706244,-9.145024,8,
191195,38.70699,-9.142206,9,
191195,38.708998,-9.135325,10,
191196,38.720345,-9.153663,1,
191196,38.721198,-9.151792,2,
191196,38.719648,-9.151141,3,
191196,38.717537,-9.151047,4,
191196,38.716657,-9.148516,5,
191196,38.714839,-9.150155,6,
191196,38.714907,-9.151562,7,
191196,38.713484,-9.153328,8,
191196,38.712478,-9.155726,9,
191196,38.712266,-9.156625,10,
191196,38.711165,-9.158409,11,
191196,38.710332,-9.161413,12,
191196,38.71057,-9.16169,13,
191196,38.71212,-9.160362,14,
191196,38.713735,-9.16023,15,
191196,38.713272,-9.162173,16,
191196,38.711755,-9.163928,17,
191196,38.712614,-9.164983,18,
191196,38.71273,-9.166951,19,
191196,38.711896,-9.16897,20,
191196,38.710425,-9.171328,21,
191196,38.70848,-9.171467,22,
191196,38.707289,-9.171592,23,
191196,38.705815,-9.171749,24,
191196,38.706277,-9.173385,25,
191196,38.706882,-9.173145,26,
191197,38.706882,-9.173145,1,
191197,38.705883,-9.17271,2,
191197,38.704975,-9.170297,3,
191197,38.705743,-9.16976,4,
191197,38.707188,-9.171425,5,
191197,38.708476,-9.171363,6,
191197,38.710493,-9.171064,7,
191197,38.711993,-9.168629,8,
191197,38.712682,-9.166471,9,
191197,38.712018,-9.163341,10,
191197,38.713163,-9.162023,11,
191197,38.713627,-9.160065,12,
191197,38.712681,-9.160224,13,
191197,38.711322,-9.160938,14,
191197,38.710054,-9.162462,15,
191197,38.709305,-9.161713,16,
191197,38.710984,-9.158476,17,
191197,38.71229,-9.15634,18,
191197,38.712209,-9.15276,19,
191197,38.71339,-9.153158,20,
191197,38.714909,-9.151419,21,
191197,38.714648,-9.150005,22,
191197,38.71657,-9.14811,23,
191197,38.71807,-9.15194,24,
191197,38.720345,-9.153663,25,
191198,38.740872,-9.105669,1,
191198,38.739311,-9.106658,2,
191198,38.73815,-9.107315,3,
191198,38.736617,-9.107965,4,
191198,38.735008,-9.108833,5,
191198,38.733843,-9.112761,6,
191198,38.73622,-9.113148,7,
191198,38.738406,-9.113157,8,
191198,38.739916,-9.110612,9,
191198,38.741602,-9.107882,10,
191198,38.741858,-9.108452,11,
191198,38.740978,-9.109376,12,
191198,38.740737,-9.111917,13,
191198,38.742408,-9.112752,14,
191198,38.74432,-9.110745,15,
191198,38.748254,-9.10797,16,
191198,38.747421,-9.110272,17,
191198,38.748168,-9.112946,18,
191198,38.7478825091549,-9.11854496984834,19,
191198,38.74625,-9.119767,20,
191198,38.743528,-9.118863,21,
191198,38.739908,-9.124074,22,
191198,38.739238,-9.126246,23,
191198,38.741537,-9.128412,24,
191198,38.74229,-9.131905,25,
191198,38.742984,-9.133539,26,
191198,38.745578,-9.135394,27,
191199,38.745578,-9.135394,1,
191199,38.743292,-9.132833,2,
191199,38.741877,-9.131817,3,
191199,38.741418,-9.129419,4,
191199,38.738351,-9.127251,5,
191199,38.738481,-9.125346,6,
191199,38.739888,-9.123696,7,
191199,38.744132,-9.11845,8,
191199,38.746596,-9.119261,9,
191199,38.748202,-9.118425,10,
191199,38.74897,-9.116184,11,
191199,38.747965,-9.11292,12,
191199,38.747374,-9.110454,13,
191199,38.748045,-9.108076,14,
191199,38.744363,-9.110927,15,
191199,38.742463,-9.112935,16,
191199,38.740649,-9.112059,17,
191199,38.739916,-9.110612,18,
191199,38.741602,-9.107882,19,
191199,38.741858,-9.108452,20,
191199,38.740978,-9.109376,21,
191199,38.738436,-9.113359,22,
191199,38.736096,-9.113233,23,
191199,38.733843,-9.112761,24,
191199,38.735226,-9.108466,25,
191199,38.736577,-9.107793,26,
191199,38.738055,-9.107216,27,
191199,38.73961,-9.106499,28,
191199,38.740872,-9.105669,29,
191598,38.706332,-9.145278,1,
191598,38.706414,-9.149768,2,
191598,38.706142,-9.156011,3,
191598,38.70367,-9.162505,4,
191598,38.703447,-9.167728,5,
191598,38.704304,-9.173951,6,
191598,38.704683,-9.177493,7,
191598,38.701991,-9.181041,8,
191598,38.699789,-9.18435,9,
191598,38.698466,-9.188384,10,
191598,38.697806,-9.191759,11,
191598,38.697506,-9.196012,12,
191598,38.697459,-9.198589,13,
191598,38.697301,-9.204943,14,
191598,38.696293,-9.209346,15,
191598,38.695057,-9.214858,16,
191598,38.695921,-9.218847,17,
191598,38.69836,-9.225053,18,
191598,38.699497,-9.228493,19,
191598,38.699257,-9.231461,20,
191599,38.699257,-9.231461,1,
191599,38.699403,-9.228571,2,
191599,38.698227,-9.225041,3,
191599,38.696034,-9.219562,4,
191599,38.694955,-9.21549,5,
191599,38.696078,-9.209717,6,
191599,38.697257,-9.203547,7,
191599,38.69738,-9.19882,8,
191599,38.697367,-9.194168,9,
191599,38.697994,-9.190554,10,
191599,38.698587,-9.187398,11,
191599,38.700037,-9.183655,12,
191599,38.702661,-9.180183,13,
191599,38.704655,-9.177443,14,
191599,38.704145,-9.173823,15,
191599,38.703363,-9.167024,16,
191599,38.703508,-9.16273,17,
191599,38.706171,-9.155732,18,
191599,38.706331,-9.149936,19,
191599,38.706244,-9.145024,20,
191607,38.768178,-9.09999,1,
191607,38.768475,-9.098836,2,
191607,38.771557,-9.097346,3,
191607,38.7745,-9.097095,4,
191607,38.775044,-9.10224,5,
191607,38.774425,-9.106036,6,
191607,38.775077,-9.111413,7,
191607,38.776049,-9.113543,8,
191607,38.777166,-9.116168,9,
191607,38.7763,-9.11801,10,
191607,38.773574,-9.118671,11,
191607,38.771084,-9.121878,12,
191607,38.769616,-9.123139,13,
191607,38.770196,-9.127342,14,
191607,38.768962,-9.127978,15,
191607,38.762781,-9.129007,16,
191607,38.761172,-9.12177,17,
191607,38.759756,-9.116771,18,
191607,38.758756,-9.113436,19,
191607,38.755985,-9.113618,20,
191607,38.753727,-9.114232,21,
191607,38.752537,-9.114734,22,
191607,38.752188,-9.116525,23,
191607,38.754945,-9.117953,24,
191607,38.756424,-9.120641,25,
191607,38.758117,-9.122929,26,
191607,38.759256,-9.124715,27,
191607,38.757395,-9.126546,28,
191607,38.755319,-9.126414,29,
191607,38.754164,-9.124885,30,
191607,38.75276,-9.123598,31,
191607,38.750273,-9.12389,32,
191607,38.74625,-9.119767,33,
191607,38.743528,-9.118863,34,
191607,38.739908,-9.124074,35,
191607,38.739238,-9.126246,36,
191607,38.741348,-9.128178,37,
191607,38.74229,-9.131905,38,
191607,38.740514,-9.133637,39,
191607,38.737184,-9.133993,40,
191607,38.73246,-9.134401,41,
191607,38.728781,-9.134784,42,
191607,38.725579,-9.135092,43,
191607,38.722122,-9.135445,44,
191607,38.71916,-9.135736,45,
191607,38.715021,-9.137467,46,
191607,38.713743,-9.137356,47,
191607,38.708998,-9.135325,48,
191607,38.707229,-9.141645,49,
191607,38.705586,-9.143902,50,
191608,38.706011,-9.144059,1,
191608,38.70699,-9.142206,2,
191608,38.708327,-9.136508,3,
191608,38.707687,-9.132634,4,
191608,38.708688,-9.130453,5,
191608,38.710502,-9.127432,6,
191608,38.713531,-9.123471,7,
191608,38.716375,-9.120627,8,
191608,38.718064,-9.118806,9,
191608,38.720513,-9.116873,10,
191608,38.722855,-9.115098,11,
191608,38.724688,-9.113388,12,
191608,38.726271,-9.111868,13,
191608,38.727433,-9.110292,14,
191608,38.730248,-9.107894,15,
191608,38.733098,-9.10554,16,
191608,38.734908,-9.104704,17,
191608,38.737261,-9.103605,18,
191608,38.73968,-9.102869,19,
191608,38.742348,-9.102104,20,
191608,38.743093,-9.099085,21,
191608,38.746927,-9.099674,22,
191608,38.747829,-9.096873,23,
191608,38.751008,-9.095894,24,
191608,38.753897,-9.096001,25,
191608,38.756106,-9.104174,26,
191608,38.757513,-9.108831,27,
191608,38.760349,-9.111672,28,
191608,38.762359,-9.109549,29,
191608,38.765286,-9.109616,30,
191608,38.767445,-9.110039,31,
191608,38.76769,-9.105841,32,
191608,38.767988,-9.099948,33,
191608,38.770041,-9.104324,34,
191608,38.773794,-9.10476,35,
191608,38.774787,-9.101738,36,
191608,38.777627,-9.101956,37,
191608,38.779541,-9.102514,38,
191608,38.781335,-9.107174,39,
191608,38.78244,-9.108381,40,
191608,38.783939,-9.109829,41,
191608,38.783803,-9.112503,42,
191608,38.783611,-9.116269,43,
191608,38.781644,-9.119414,44,
191608,38.783563,-9.124536,45,
191608,38.785864,-9.123835,46,
191608,38.788411,-9.123737,47,
191608,38.790213,-9.124354,48,
191610,38.710788,-9.143595,1,
191610,38.710801,-9.145324,2,
191610,38.711046,-9.147603,3,
191610,38.711029,-9.14984,4,
191610,38.710769,-9.151869,5,
191610,38.711477,-9.153191,6,
191610,38.712478,-9.155726,7,
191610,38.712761,-9.157436,8,
191610,38.713209,-9.159841,9,
191611,38.712182,-9.130408,1,
191611,38.711314,-9.130714,2,
191611,38.710166,-9.13234,3,
191611,38.710052,-9.134268,4,
191611,38.709669,-9.137048,5,
191611,38.708072,-9.140464,6,
191611,38.708265,-9.141982,7,
191611,38.710323,-9.142011,8,
191611,38.710788,-9.143595,9,
191612,38.715296,-9.136134,1,
191612,38.7192,-9.135564,2,
191612,38.721997,-9.135277,3,
191612,38.723434,-9.133834,4,
191612,38.723116,-9.132004,5,
191612,38.722311,-9.131069,6,
191612,38.720979,-9.130203,7,
191612,38.719221,-9.12988,8,
191612,38.717217,-9.129884,9,
191614,38.713209,-9.159841,1,
191614,38.712735,-9.157825,2,
191614,38.712568,-9.156345,3,
191614,38.712221,-9.15514,4,
191614,38.71036,-9.152648,5,
191614,38.709803,-9.151728,6,
191614,38.710972,-9.149486,7,
191614,38.710816,-9.146005,8,
191614,38.710486,-9.143816,9,
191615,38.710486,-9.143816,1,
191615,38.710081,-9.142464,2,
191615,38.70794,-9.142578,3,
191615,38.707962,-9.141422,4,
191615,38.708037,-9.139901,5,
191615,38.709421,-9.137717,6,
191615,38.710048,-9.135271,7,
191615,38.709761,-9.133769,8,
191615,38.710327,-9.13163,9,
191615,38.711581,-9.130576,10,
191615,38.71253,-9.130601,11,
191616,38.717233,-9.129717,1,
191616,38.719031,-9.129837,2,
191616,38.721337,-9.129827,3,
191616,38.722851,-9.13132,4,
191616,38.723908,-9.132035,5,
191616,38.723818,-9.133251,6,
191616,38.723561,-9.134471,7,
191616,38.722122,-9.135445,8,
191616,38.71916,-9.135736,9,
191616,38.714959,-9.13662,10,
191617,38.738852,-9.12035,1,
191617,38.738069,-9.123407,2,
191617,38.738278,-9.124769,3,
191617,38.739238,-9.126246,4,
191617,38.741537,-9.128412,5,
191617,38.74229,-9.131905,6,
191617,38.740514,-9.133637,7,
191617,38.737513,-9.134764,8,
191617,38.738221,-9.139942,9,
191617,38.734584,-9.141578,10,
191617,38.732123,-9.141056,11,
191617,38.729529,-9.143565,12,
191617,38.727757,-9.145792,13,
191617,38.725565,-9.148617,14,
191617,38.723893,-9.150981,15,
191617,38.722236,-9.151987,16,
191617,38.720082,-9.154841,17,
191617,38.718338,-9.156946,18,
191617,38.715773,-9.159581,19,
191617,38.713272,-9.162173,20,
191617,38.711391,-9.164369,21,
191617,38.709425,-9.166675,22,
191617,38.707018,-9.167629,23,
191617,38.703804,-9.168239,24,
191617,38.704304,-9.173951,25,
191617,38.704742,-9.177635,26,
191617,38.702588,-9.180939,27,
191617,38.704529,-9.183048,28,
191617,38.704189,-9.185534,29,
191617,38.702559,-9.187932,30,
191617,38.702558,-9.187932,31,
191618,38.76499,-9.199186,1,
191618,38.7632,-9.197816,2,
191618,38.757659,-9.20471,3,
191618,38.756304,-9.203952,4,
191618,38.756731,-9.201134,5,
191618,38.755788,-9.19982,6,
191618,38.754205,-9.197771,7,
191618,38.752866,-9.196814,8,
191618,38.751435,-9.19749,9,
191618,38.749293,-9.19767,10,
191618,38.747781,-9.197821,11,
191618,38.745286,-9.197952,12,
191618,38.744709,-9.198851,13,
191618,38.742099,-9.200101,14,
191618,38.736157,-9.205458,15,
191618,38.735625,-9.203037,16,
191618,38.734482,-9.202195,17,
191618,38.732182,-9.203354,18,
191618,38.730482,-9.203878,19,
191618,38.72618,-9.196286,20,
191618,38.725342,-9.194078,21,
191618,38.723391,-9.187149,22,
191618,38.719499,-9.185219,23,
191618,38.716472,-9.183745,24,
191618,38.713796,-9.181599,25,
191618,38.709538,-9.179578,26,
191618,38.706582,-9.178837,27,
191619,38.76499,-9.199186,1,
191619,38.7632,-9.197816,2,
191619,38.757659,-9.20471,3,
191619,38.756304,-9.203952,4,
191619,38.756731,-9.201134,5,
191619,38.755788,-9.19982,6,
191619,38.754205,-9.197771,7,
191619,38.752866,-9.196814,8,
191619,38.751435,-9.19749,9,
191619,38.749293,-9.19767,10,
191619,38.747781,-9.197821,11,
191619,38.745286,-9.197952,12,
191619,38.744709,-9.198851,13,
191619,38.742099,-9.200101,14,
191619,38.736157,-9.205458,15,
191619,38.735625,-9.203037,16,
191619,38.731455,-9.197463,17,
191619,38.73271,-9.193608,18,
191619,38.73296,-9.191927,19,
191619,38.732565,-9.189763,20,
191619,38.728692,-9.190766,21,
191619,38.725342,-9.194078,22,
191619,38.723391,-9.187149,23,
191619,38.719499,-9.185219,24,
191619,38.716472,-9.183745,25,
191619,38.713796,-9.181599,26,
191619,38.709538,-9.179578,27,
191619,38.706582,-9.178837,28,
191620,38.76499,-9.199186,1,
191620,38.7632,-9.197816,2,
191620,38.757659,-9.20471,3,
191620,38.756304,-9.203952,4,
191620,38.756731,-9.201134,5,
191620,38.755788,-9.19982,6,
191620,38.754205,-9.197771,7,
191620,38.752866,-9.196814,8,
191620,38.751435,-9.19749,9,
191620,38.749293,-9.19767,10,
191620,38.747781,-9.197821,11,
191620,38.745286,-9.197952,12,
191620,38.744709,-9.198851,13,
191620,38.742099,-9.200101,14,
191620,38.736157,-9.205458,15,
191620,38.735625,-9.203037,16,
191620,38.734482,-9.202195,17,
191620,38.732182,-9.203354,18,
191620,38.730482,-9.203878,19,
191620,38.72618,-9.196286,20,
191620,38.725342,-9.194078,21,
191620,38.723391,-9.187149,22,
191620,38.719499,-9.185219,23,
191620,38.716472,-9.183745,24,
191620,38.713796,-9.181599,25,
191620,38.709538,-9.179578,26,
191620,38.706582,-9.178837,27,
191620,38.702423,-9.180325,28,
191621,38.785833,-9.172117,1,
191621,38.785794,-9.169915,2,
191621,38.78213,-9.164747,3,
191621,38.77836,-9.164296,4,
191621,38.77596,-9.16341,5,
191621,38.772642,-9.161176,6,
191621,38.770242,-9.159899,7,
191621,38.767652,-9.158362,8,
191621,38.765269,-9.15735,9,
191621,38.760937,-9.157327,10,
191621,38.757625,-9.155281,11,
191621,38.754616,-9.151889,12,
191621,38.755942,-9.145635,13,
191621,38.754051,-9.14464,14,
191621,38.752082,-9.143613,15,
191621,38.750001,-9.142509,16,
191621,38.747428,-9.141082,17,
191621,38.744546,-9.139511,18,
191621,38.740323,-9.137448,19,
191621,38.738276,-9.13684,20,
191621,38.736442,-9.135938,21,
191621,38.73602,-9.134077,22,
191621,38.73246,-9.134401,23,
191621,38.728781,-9.134784,24,
191621,38.725579,-9.135092,25,
191621,38.721948,-9.135462,26,
191621,38.71916,-9.135736,27,
191621,38.715021,-9.137467,28,
191621,38.713743,-9.137356,29,
191621,38.708998,-9.135325,30,
191621,38.707229,-9.141645,31,
191621,38.705474,-9.143463,32,
191622,38.755739,-9.168599,1,
191622,38.755724,-9.168293,2,
191622,38.754113,-9.168961,3,
191622,38.752813,-9.167915,4,
191622,38.750002,-9.159708,5,
191622,38.751401,-9.158766,6,
191622,38.752841,-9.155919,7,
191622,38.753913,-9.152563,8,
191622,38.752125,-9.151248,9,
191622,38.748985,-9.149486,10,
191622,38.746928,-9.14836,11,
191622,38.74465,-9.147815,12,
191622,38.741701,-9.146947,13,
191622,38.73847,-9.146113,14,
191622,38.733899,-9.14507,15,
191622,38.73013,-9.147215,16,
191622,38.72861,-9.148146,17,
191622,38.726623,-9.149521,18,
191622,38.723893,-9.150981,19,
191622,38.722236,-9.151987,20,
191622,38.720082,-9.154841,21,
191622,38.718338,-9.156946,22,
191622,38.715773,-9.159581,23,
191622,38.713272,-9.162173,24,
191622,38.711391,-9.164369,25,
191622,38.709425,-9.166675,26,
191622,38.707018,-9.167629,27,
191622,38.703804,-9.168239,28,
191622,38.704304,-9.173951,29,
191622,38.704742,-9.177635,30,
191622,38.70518,-9.180955,31,
191622,38.704529,-9.183048,32,
191622,38.704189,-9.185534,33,
191622,38.702559,-9.187932,34,
191622,38.702359,-9.187987,35,
191625,38.709196,-9.192001,1,
191625,38.710775,-9.193328,2,
191625,38.709622,-9.194783,3,
191625,38.707647,-9.196398,4,
191625,38.705158,-9.196105,5,
191625,38.702934,-9.194745,6,
191625,38.703411,-9.191612,7,
191625,38.704933,-9.187422,8,
191625,38.70448,-9.184814,9,
191625,38.704105,-9.182771,10,
191625,38.703077,-9.179822,11,
191625,38.705394,-9.17631,12,
191625,38.706636,-9.173295,13,
191625,38.708922,-9.172023,14,
191625,38.711074,-9.172346,15,
191625,38.712831,-9.173631,16,
191625,38.716395,-9.172429,17,
191625,38.718755,-9.171287,18,
191625,38.721114,-9.167452,19,
191625,38.724023,-9.165377,20,
191625,38.725309,-9.163318,21,
191625,38.726242,-9.162287,22,
191625,38.727762,-9.160413,23,
191625,38.729532,-9.158352,24,
191625,38.731142,-9.156086,25,
191625,38.733413,-9.154521,26,
191625,38.73479,-9.152365,27,
191625,38.735936,-9.149569,28,
191625,38.735008,-9.146288,29,
191625,38.73511,-9.142426,30,
191625,38.734913,-9.139854,31,
191625,38.734571,-9.13733,32,
191625,38.734014,-9.135749,33,
191625,38.733142,-9.132494,34,
191625,38.732653,-9.130557,35,
191625,38.731365,-9.127094,36,
191625,38.730263,-9.124933,37,
191625,38.728861,-9.122193,38,
191625,38.727485,-9.119609,39,
191625,38.725664,-9.118899,40,
191625,38.724406,-9.117395,41,
191625,38.722855,-9.115098,42,
191625,38.724688,-9.113388,43,
191625,38.726271,-9.111868,44,
191625,38.727433,-9.110292,45,
191625,38.730004,-9.108704,46,
191625,38.731355,-9.111662,47,
191625,38.732039,-9.114397,48,
191625,38.734025,-9.112646,49,
191625,38.733867,-9.11254,50,
191626,38.713933,-9.196977,1,
191626,38.713717,-9.198483,2,
191626,38.712833,-9.19589,3,
191626,38.71149,-9.195833,4,
191626,38.709622,-9.194783,5,
191626,38.707647,-9.196398,6,
191626,38.705158,-9.196105,7,
191626,38.702934,-9.194745,8,
191626,38.703411,-9.191612,9,
191626,38.704933,-9.187422,10,
191626,38.70448,-9.184814,11,
191626,38.704105,-9.182771,12,
191626,38.703077,-9.179822,13,
191626,38.705394,-9.17631,14,
191626,38.706636,-9.173295,15,
191626,38.708922,-9.172023,16,
191626,38.711074,-9.172346,17,
191626,38.712831,-9.173631,18,
191626,38.716395,-9.172429,19,
191626,38.718755,-9.171287,20,
191626,38.721114,-9.167452,21,
191626,38.724023,-9.165377,22,
191626,38.725309,-9.163318,23,
191626,38.726242,-9.162287,24,
191626,38.727762,-9.160413,25,
191626,38.729532,-9.158352,26,
191626,38.731142,-9.156086,27,
191626,38.733413,-9.154521,28,
191626,38.73479,-9.152365,29,
191626,38.735936,-9.149569,30,
191626,38.735008,-9.146288,31,
191626,38.73511,-9.142426,32,
191626,38.734913,-9.139854,33,
191626,38.734571,-9.13733,34,
191626,38.734014,-9.135749,35,
191626,38.733142,-9.132494,36,
191626,38.732653,-9.130557,37,
191626,38.731365,-9.127094,38,
191626,38.730263,-9.124933,39,
191626,38.728861,-9.122193,40,
191626,38.727485,-9.119609,41,
191626,38.725664,-9.118899,42,
191626,38.724406,-9.117395,43,
191626,38.722855,-9.115098,44,
191626,38.724688,-9.113388,45,
191626,38.726271,-9.111868,46,
191626,38.727433,-9.110292,47,
191626,38.730004,-9.108704,48,
191626,38.731355,-9.111662,49,
191626,38.732039,-9.114397,50,
191626,38.734025,-9.112646,51,
191626,38.733867,-9.11254,52,
191627,38.709196,-9.192001,1,
191627,38.710775,-9.193328,2,
191627,38.710062,-9.194963,3,
191627,38.711568,-9.195374,4,
191627,38.713933,-9.196977,5,
191627,38.713717,-9.198483,6,
191627,38.712833,-9.19589,7,
191627,38.71149,-9.195833,8,
191627,38.709622,-9.194783,9,
191627,38.707647,-9.196398,10,
191627,38.705158,-9.196105,11,
191627,38.702934,-9.194745,12,
191627,38.703411,-9.191612,13,
191627,38.704933,-9.187422,14,
191627,38.70448,-9.184814,15,
191627,38.704105,-9.182771,16,
191627,38.703077,-9.179822,17,
191627,38.705394,-9.17631,18,
191627,38.706636,-9.173295,19,
191627,38.708922,-9.172023,20,
191627,38.711074,-9.172346,21,
191627,38.712831,-9.173631,22,
191627,38.716395,-9.172429,23,
191627,38.718755,-9.171287,24,
191627,38.721114,-9.167452,25,
191627,38.724023,-9.165377,26,
191627,38.725309,-9.163318,27,
191627,38.726242,-9.162287,28,
191627,38.727762,-9.160413,29,
191627,38.729532,-9.158352,30,
191627,38.731142,-9.156086,31,
191627,38.733413,-9.154521,32,
191627,38.73479,-9.152365,33,
191627,38.735936,-9.149569,34,
191627,38.735008,-9.146288,35,
191627,38.73511,-9.142426,36,
191627,38.734913,-9.139854,37,
191627,38.734571,-9.13733,38,
191627,38.734014,-9.135749,39,
191627,38.733142,-9.132494,40,
191627,38.732653,-9.130557,41,
191627,38.731365,-9.127094,42,
191627,38.730263,-9.124933,43,
191627,38.728861,-9.122193,44,
191627,38.727485,-9.119609,45,
191627,38.725664,-9.118899,46,
191627,38.724406,-9.117395,47,
191627,38.722855,-9.115098,48,
191627,38.724688,-9.113388,49,
191627,38.726271,-9.111868,50,
191627,38.727433,-9.110292,51,
191627,38.730004,-9.108704,52,
191627,38.731355,-9.111662,53,
191627,38.732039,-9.114397,54,
191627,38.734025,-9.112646,55,
191627,38.733867,-9.11254,56,
191628,38.726129,-9.150398,1,
191628,38.726303,-9.149265,2,
191628,38.728781,-9.147763,3,
191628,38.730225,-9.146875,4,
191628,38.733918,-9.144647,5,
191628,38.738523,-9.145875,6,
191628,38.742978,-9.146744,7,
191628,38.745929,-9.147482,8,
191628,38.748365,-9.147014,9,
191628,38.750241,-9.137289,10,
191628,38.753094,-9.13801,11,
191628,38.755228,-9.139187,12,
191628,38.756795,-9.139694,13,
191628,38.757521,-9.136289,14,
191628,38.759433,-9.135831,15,
191628,38.762248,-9.130256,16,
191628,38.767825,-9.128712,17,
191628,38.769828,-9.126596,18,
191628,38.769456,-9.123172,19,
191628,38.768918,-9.117846,20,
191628,38.768601,-9.114902,21,
191628,38.768241,-9.111183,22,
191628,38.76769,-9.105841,23,
191628,38.768475,-9.098836,24,
191628,38.771557,-9.097346,25,
191628,38.7745,-9.097095,26,
191628,38.774633,-9.100919,27,
191628,38.772781,-9.099971,28,
191628,38.771913,-9.101487,29,
191629,38.771913,-9.101487,1,
191629,38.772911,-9.103095,2,
191629,38.77478,-9.101771,3,
191629,38.774377,-9.097532,4,
191629,38.771328,-9.097768,5,
191629,38.767173,-9.099085,6,
191629,38.767814,-9.10607,7,
191629,38.76811,-9.109065,8,
191629,38.768384,-9.111612,9,
